country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-04-2025 18:00:00",28.695381,77.181665,NH3,7,11,9
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","07-04-2025 18:00:00",22.06631475,83.33820077,PM2.5,39,279,133
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","07-04-2025 18:00:00",21.371751,81.664929,SO2,NA,NA,NA
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","07-04-2025 18:00:00",28.672342,77.315260,OZONE,2,305,200
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","07-04-2025 18:00:00",28.699793,77.165453,SO2,27,65,45
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","07-04-2025 18:00:00",28.699793,77.165453,CO,28,124,65
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","07-04-2025 18:00:00",28.699793,77.165453,OZONE,5,317,304
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","07-04-2025 18:00:00",23.107969,72.574648,PM2.5,41,328,91
India,Delhi,Delhi,"Rohini, Delhi - DPCC","07-04-2025 18:00:00",28.732528,77.119920,PM2.5,47,373,264
India,Delhi,Delhi,"Rohini, Delhi - DPCC","07-04-2025 18:00:00",28.732528,77.119920,PM10,113,500,342
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","07-04-2025 18:00:00",28.5504249,77.2159377,PM10,113,424,254
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","07-04-2025 18:00:00",28.5504249,77.2159377,CO,27,131,68
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","07-04-2025 18:00:00",28.710508,77.249485,SO2,11,44,22
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","07-04-2025 18:00:00",28.674045,77.131023,OZONE,3,309,74
India,Delhi,Delhi,"Pusa, Delhi - DPCC","07-04-2025 18:00:00",28.639652,77.146275,CO,2,68,5
India,Delhi,Delhi,"Pusa, Delhi - IMD","07-04-2025 18:00:00",28.636110,77.173332,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - IMD","07-04-2025 18:00:00",28.636110,77.173332,CO,28,32,31
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","07-04-2025 18:00:00",23.002657,72.591912,CO,10,92,43
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","07-04-2025 18:00:00",23.020509,72.579261,PM2.5,33,334,122
India,Delhi,Delhi,"Narela, Delhi - DPCC","07-04-2025 18:00:00",28.822836,77.101981,NH3,7,18,10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","07-04-2025 18:00:00",28.567890,77.250515,PM2.5,47,399,230
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","07-04-2025 18:00:00",28.623763,77.287209,SO2,1,103,10
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","07-04-2025 18:00:00",28.674045,77.131023,PM10,96,404,219
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","07-04-2025 18:00:00",28.531346,77.190156,NO2,18,114,63
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","07-04-2025 18:00:00",28.623763,77.287209,PM2.5,42,378,211
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","07-04-2025 18:00:00",28.674045,77.131023,SO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","07-04-2025 18:00:00",23.043070,72.562968,NO2,14,72,30
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","07-04-2025 18:00:00",23.043070,72.562968,SO2,9,39,19
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","07-04-2025 18:00:00",21.613267,73.010555,NH3,7,9,8
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","07-04-2025 18:00:00",21.613267,73.010555,SO2,44,46,45
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","07-04-2025 18:00:00",21.613267,73.010555,OZONE,31,40,32
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","07-04-2025 18:00:00",23.163798,72.677768,PM2.5,30,284,75
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","07-04-2025 18:00:00",23.163798,72.677768,SO2,5,11,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","07-04-2025 18:00:00",23.243639,72.68994,NO2,23,133,58
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","07-04-2025 18:00:00",23.243639,72.68994,SO2,5,28,11
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","07-04-2025 18:00:00",23.243639,72.68994,OZONE,2,46,41
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","07-04-2025 18:00:00",23.221714,72.654328,PM10,27,128,59
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","07-04-2025 18:00:00",23.80569,86.44268,OZONE,19,58,43
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","07-04-2025 18:00:00",16.172806,75.659694,NO2,9,10,9
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","07-04-2025 18:00:00",16.172806,75.659694,OZONE,12,16,16
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","07-04-2025 18:00:00",15.888653,74.541751,SO2,14,15,15
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","07-04-2025 18:00:00",12.951913,77.539784,PM2.5,44,99,66
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","07-04-2025 18:00:00",12.951913,77.539784,NO2,7,15,9
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","07-04-2025 18:00:00",12.951913,77.539784,CO,34,100,51
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","07-04-2025 18:00:00",23.221714,72.654328,SO2,4,7,6
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","07-04-2025 18:00:00",22.410802,73.097923,PM10,1,9,3
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","07-04-2025 18:00:00",22.969611,72.643500,SO2,16,34,24
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","07-04-2025 18:00:00",23.016834,72.625775,NH3,6,15,8
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","07-04-2025 18:00:00",23.023389,72.515201,SO2,NA,NA,NA
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","07-04-2025 18:00:00",30.943887,76.801991,NO2,8,86,22
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","07-04-2025 18:00:00",30.943887,76.801991,NH3,5,8,6
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","07-04-2025 18:00:00",28.3153,76.9143,PM2.5,23,61,37
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","07-04-2025 18:00:00",28.422681,77.148944,CO,19,66,29
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","07-04-2025 18:00:00",34.066206,74.819820,SO2,3,4,3
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","07-04-2025 18:00:00",28.3153,76.9143,SO2,14,28,22
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","07-04-2025 18:00:00",17.930306,77.482194,OZONE,22,23,22
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","07-04-2025 18:00:00",11.55358,76.55521,SO2,2,6,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","07-04-2025 18:00:00",11.55358,76.55521,OZONE,14,39,36
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","07-04-2025 18:00:00",13.428828,77.731418,PM10,37,92,53
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","07-04-2025 18:00:00",13.328028,75.797056,CO,11,20,11
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","07-04-2025 18:00:00",14.475800,75.905200,PM10,33,49,41
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","07-04-2025 18:00:00",12.21041,76.37376,NH3,3,7,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","07-04-2025 18:00:00",12.21041,76.37376,OZONE,7,154,154
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","07-04-2025 18:00:00",13.940000,75.555917,NH3,2,3,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","07-04-2025 18:00:00",13.940000,75.555917,SO2,3,8,6
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","07-04-2025 18:00:00",16.7602,77.1428,CO,14,24,15
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","07-04-2025 18:00:00",10.073232,76.302765,PM2.5,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","07-04-2025 18:00:00",10.073232,76.302765,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","07-04-2025 18:00:00",12.9756843,77.5660749,CO,48,79,62
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","07-04-2025 18:00:00",13.029152,77.585901,CO,5,37,22
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","07-04-2025 18:00:00",13.029152,77.585901,OZONE,7,26,20
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","07-04-2025 18:00:00",12.938539,77.590100,PM10,40,53,47
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","07-04-2025 18:00:00",12.920984,77.584908,SO2,1,15,7
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","07-04-2025 18:00:00",12.7816279,77.6299145,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","07-04-2025 18:00:00",13.0270199,77.494094,NO2,15,22,20
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","07-04-2025 18:00:00",13.0270199,77.494094,CO,12,174,22
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","07-04-2025 18:00:00",13.0246342,77.5080115,PM10,39,93,64
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","07-04-2025 18:00:00",12.917348,77.622813,PM10,65,172,105
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","07-04-2025 18:00:00",12.917348,77.622813,CO,9,32,20
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","07-04-2025 18:00:00",17.321993,76.822628,PM10,43,109,75
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","07-04-2025 18:00:00",17.321993,76.822628,NO2,8,13,11
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","07-04-2025 18:00:00",17.321993,76.822628,SO2,33,47,35
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","07-04-2025 18:00:00",17.321993,76.822628,CO,25,28,27
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","07-04-2025 18:00:00",12.415911,75.735050,PM10,23,58,46
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","07-04-2025 18:00:00",12.415911,75.735050,NO2,6,14,10
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","07-04-2025 18:00:00",12.889250,74.853000,PM10,37,53,45
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","07-04-2025 18:00:00",17.336318,76.847397,SO2,3,6,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","07-04-2025 18:00:00",17.336318,76.847397,CO,38,80,41
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","07-04-2025 18:00:00",12.21041,76.37376,PM2.5,13,48,29
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","07-04-2025 18:00:00",12.7816279,77.6299145,OZONE,26,30,27
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","07-04-2025 18:00:00",23.168606,79.932247,CO,16,171,40
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","07-04-2025 18:00:00",23.218135,79.957770,PM2.5,16,98,56
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","07-04-2025 18:00:00",23.218135,79.957770,OZONE,5,80,64
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","07-04-2025 18:00:00",23.50016,80.23284,PM2.5,18,94,45
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","07-04-2025 18:00:00",23.50016,80.23284,NH3,2,4,3
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","07-04-2025 18:00:00",23.50016,80.23284,SO2,6,31,23
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","07-04-2025 18:00:00",24.2613009,80.7231783,CO,18,26,20
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","07-04-2025 18:00:00",22.9682591,76.064118,PM2.5,22,339,152
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","07-04-2025 18:00:00",26.203442,78.193251,NH3,2,3,3
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","07-04-2025 18:00:00",26.259242,78.216432,CO,16,110,24
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","07-04-2025 18:00:00",26.200388,78.147714,SO2,14,31,23
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","07-04-2025 18:00:00",26.200388,78.147714,OZONE,3,127,103
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","07-04-2025 18:00:00",23.233584,77.400574,NH3,17,38,25
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","07-04-2025 18:00:00",23.233584,77.400574,SO2,16,32,22
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","07-04-2025 18:00:00",23.233584,77.400574,OZONE,6,165,137
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","07-04-2025 18:00:00",23.81748678,79.446246,PM2.5,17,139,51
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","07-04-2025 18:00:00",8.563700,76.886500,PM10,54,67,61
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","07-04-2025 18:00:00",8.563700,76.886500,OZONE,36,37,37
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","07-04-2025 18:00:00",8.5149093,76.9435879,PM10,15,70,33
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","07-04-2025 18:00:00",8.5149093,76.9435879,CO,10,64,36
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","07-04-2025 18:00:00",22.6780,75.8559,CO,36,52,40
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","07-04-2025 18:00:00",22.7084,75.8815,NO2,9,15,13
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","07-04-2025 18:00:00",23.163174,79.973061,NO2,35,62,48
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","07-04-2025 18:00:00",10.532400,76.215900,OZONE,27,30,30
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","07-04-2025 18:00:00",23.264759,77.381568,PM10,71,148,97
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","07-04-2025 18:00:00",23.264759,77.381568,OZONE,30,92,85
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","07-04-2025 18:00:00",23.210494,77.425409,NH3,2,36,8
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","07-04-2025 18:00:00",22.624758,75.675238,PM2.5,49,314,130
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","07-04-2025 18:00:00",22.4310,75.5213,PM2.5,43,321,152
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","07-04-2025 18:00:00",19.10122,74.73339,OZONE,8,92,80
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","07-04-2025 18:00:00",20.719516,77.000253,CO,29,100,31
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","07-04-2025 18:00:00",20.9402359,77.7895248,NH3,1,4,2
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","07-04-2025 18:00:00",19.8389439,75.244448,NO2,17,29,24
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","07-04-2025 18:00:00",19.8389439,75.244448,SO2,23,33,27
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","07-04-2025 18:00:00",19.863756,75.321188,PM10,52,177,93
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","07-04-2025 18:00:00",19.863756,75.321188,NH3,2,4,3
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","07-04-2025 18:00:00",19.16485,73.23409,PM2.5,56,115,75
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","07-04-2025 18:00:00",19.16485,73.23409,NO2,32,115,73
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","07-04-2025 18:00:00",23.331731,75.045981,SO2,40,44,41
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","07-04-2025 18:00:00",23.838586,78.759431,PM10,28,121,56
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","07-04-2025 18:00:00",24.108970,82.645580,NH3,2,9,6
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","07-04-2025 18:00:00","23.182719 ","75.768218 ",NH3,2,3,3
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","07-04-2025 18:00:00","23.182719 ","75.768218 ",SO2,2,18,8
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","07-04-2025 18:00:00",22.624758,75.675238,CO,28,62,33
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","07-04-2025 18:00:00","23.182719 ","75.768218 ",PM10,30,106,57
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","07-04-2025 18:00:00",19.0243902,73.0406721,PM2.5,24,228,62
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","07-04-2025 18:00:00",19.10122,74.73339,NO2,38,122,67
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","07-04-2025 18:00:00",19.16485,73.23409,CO,12,40,17
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","07-04-2025 18:00:00",19.23241,72.86895,NH3,5,7,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","07-04-2025 18:00:00",19.2243333,72.8658113,SO2,5,37,19
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","07-04-2025 18:00:00",19.11074,72.86084,PM10,36,145,110
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","07-04-2025 18:00:00",19.11074,72.86084,NO2,47,101,68
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","07-04-2025 18:00:00",19.11074,72.86084,NH3,5,9,7
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","07-04-2025 18:00:00",20.555712,74.529236,NH3,2,3,3
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","07-04-2025 18:00:00",20.555712,74.529236,OZONE,25,67,62
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","07-04-2025 18:00:00",19.296481,72.840923,CO,11,38,20
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","07-04-2025 18:00:00",19.065931,72.862131,PM2.5,5,74,31
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","07-04-2025 18:00:00",21.001264,75.565602,NH3,2,25,8
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","07-04-2025 18:00:00",21.001264,75.565602,CO,10,56,26
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","07-04-2025 18:00:00",19.854616,75.905894,PM10,51,166,112
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","07-04-2025 18:00:00",16.7143745,74.2426398,CO,11,24,22
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","07-04-2025 18:00:00",16.7143745,74.2426398,OZONE,6,93,66
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","07-04-2025 18:00:00",18.1023399,73.4783687,PM2.5,53,96,72
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","07-04-2025 18:00:00",19.786089,72.757971,CO,11,36,15
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","07-04-2025 18:00:00",19.962900,79.298714,SO2,19,33,21
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","07-04-2025 18:00:00",19.962900,79.298714,CO,10,20,12
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","07-04-2025 18:00:00",19.192056,72.9585188,OZONE,73,104,91
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","07-04-2025 18:00:00",16.7143745,74.2426398,PM2.5,34,61,47
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","07-04-2025 18:00:00",18.1023399,73.4783687,CO,2,42,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","07-04-2025 18:00:00",18.1023399,73.4783687,OZONE,2,100,56
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","07-04-2025 18:00:00",19.0364585,72.8954371,SO2,2,32,9
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","07-04-2025 18:00:00",19.0364585,72.8954371,CO,24,50,39
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","07-04-2025 18:00:00",19.9775302,79.2337086,CO,8,16,9
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","07-04-2025 18:00:00",19.383200,72.820400,OZONE,6,7,7
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","07-04-2025 18:00:00",19.10861,72.83622,PM2.5,25,70,46
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","07-04-2025 18:00:00",19.10861,72.83622,SO2,36,37,36
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","07-04-2025 18:00:00",21.152875,79.0517531,PM2.5,40,179,125
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","07-04-2025 18:00:00",21.152875,79.0517531,NO2,13,68,36
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","07-04-2025 18:00:00",21.152875,79.0517531,CO,23,109,43
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","07-04-2025 18:00:00",19.04946,72.9230,NO2,20,79,35
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","07-04-2025 18:00:00",19.083694,72.920967,PM10,54,100,74
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","07-04-2025 18:00:00",19.205800,72.868200,NO2,1,2,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","07-04-2025 18:00:00",19.205800,72.868200,NH3,4,11,6
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","07-04-2025 18:00:00",19.215859,72.831718,PM2.5,25,70,42
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","07-04-2025 18:00:00",19.1653323,72.922099,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","07-04-2025 18:00:00",19.1653323,72.922099,OZONE,21,98,78
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","07-04-2025 18:00:00",19.19709,72.82204,NO2,57,98,76
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","07-04-2025 18:00:00",19.000083,72.813993,PM2.5,9,85,36
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","07-04-2025 18:00:00",19.000083,72.813993,NH3,2,3,2
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","07-04-2025 18:00:00",19.000083,72.813993,OZONE,40,88,73
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","07-04-2025 18:00:00",18.897756,72.813320,OZONE,12,92,69
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","07-04-2025 18:00:00",19.137500,72.915056,NO2,7,8,7
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","07-04-2025 18:00:00",18.96702,72.84214,OZONE,5,89,64
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","07-04-2025 18:00:00",19.1878657,72.8304069,PM2.5,3,82,37
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","07-04-2025 18:00:00",19.060498,72.923356,PM2.5,39,84,55
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","07-04-2025 18:00:00",19.060498,72.923356,PM10,74,126,101
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","07-04-2025 18:00:00",18.897756,72.813320,PM2.5,1,43,18
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","07-04-2025 18:00:00",18.897756,72.813320,CO,4,62,28
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","07-04-2025 18:00:00",19.1878657,72.8304069,OZONE,7,111,55
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","07-04-2025 18:00:00",19.090337,73.014232,NO2,37,256,91
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","07-04-2025 18:00:00",19.1135051,73.008978,NH3,1,1,1
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","07-04-2025 18:00:00",19.1135051,73.008978,SO2,23,23,23
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","07-04-2025 18:00:00",19.0575752,73.0151367,NO2,35,75,50
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","07-04-2025 18:00:00",19.0575752,73.0151367,NH3,5,16,9
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","07-04-2025 18:00:00",19.02579,73.10297,SO2,1,25,8
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","07-04-2025 18:00:00",20.021503,73.813844,NH3,2,10,4
